customer_id,order_date,amount,product,quantity
CUST-10113,2024-08-14,2645.87,Analytics seat,4
CUST-10113,2024-09-12,8307.83,Fiber 300 plan,4
CUST-10113,2024-12-20,3724.88,Aura bottle 1L,3
CUST-10113,2024-12-22,1650.67,Cold-chain logger,2
CUST-10113,2025-04-07,3681.72,Trade desk seat,4
CUST-10113,2025-07-18,1904.49,Refill pack,2
CUST-10113,2025-08-19,2378.29,Servo drive kit,4
CUST-10113,2025-11-16,7355.82,Conveyor bearing 6205,4
CUST-10113,2025-11-17,1646.36,Analytics seat,1
CUST-10113,2025-11-22,1443.38,Fiber 300 plan,2
CUST-10113,2026-04-11,700.17,Aura bottle 1L,1
CUST-10113,2026-06-07,2295.59,Cold-chain logger,2
CUST-10113,2026-07-08,1787.54,Trade desk seat,2
CUST-10114,2026-06-16,1808.44,Conveyor bearing 6205,3
CUST-10114,2026-06-24,1709.19,Analytics seat,3
CUST-10114,2026-07-16,3671.1,Fiber 300 plan,3
CUST-10114,2026-07-22,2166.62,Aura bottle 1L,2
CUST-10114,2026-07-24,7931.69,Cold-chain logger,4
CUST-10114,2026-07-28,3508.06,Trade desk seat,4
CUST-10114,2026-07-28,1354.07,Refill pack,1
CUST-10114,2026-08-06,2178.28,Servo drive kit,3
CUST-10114,2026-08-12,2285.39,Conveyor bearing 6205,2
CUST-10114,2026-08-24,3011.37,Analytics seat,3
CUST-10114,2026-08-27,2846.22,Fiber 300 plan,4
CUST-10115,2025-09-09,3446.52,Analytics seat,4
CUST-10115,2025-11-11,2131.87,Fiber 300 plan,3
CUST-10115,2026-04-02,6674.03,Aura bottle 1L,4
CUST-10116,2026-01-31,1644.25,Fiber 300 plan,2
CUST-10116,2026-04-10,1745.44,Aura bottle 1L,3
CUST-10116,2026-04-22,2478.92,Cold-chain logger,4
CUST-10116,2026-05-04,5178.09,Trade desk seat,4
CUST-10116,2026-06-09,1715.6,Refill pack,1
CUST-10116,2026-06-13,5092.91,Servo drive kit,4
CUST-10116,2026-08-11,710.51,Conveyor bearing 6205,1
CUST-10116,2026-08-25,3631.91,Analytics seat,3
CUST-10117,2026-02-17,1997.13,Aura bottle 1L,1
CUST-10117,2026-02-20,630.73,Cold-chain logger,1
CUST-10117,2026-04-16,1211.61,Trade desk seat,1
CUST-10117,2026-05-08,773.86,Refill pack,1
CUST-10117,2026-06-17,1447.11,Servo drive kit,2
CUST-10117,2026-06-26,2714.4,Conveyor bearing 6205,2
CUST-10117,2026-06-29,1172.39,Analytics seat,1
CUST-10117,2026-07-29,557.24,Fiber 300 plan,1
CUST-10117,2026-08-19,1298.72,Aura bottle 1L,1
CUST-10118,2024-08-22,860.24,Cold-chain logger,1
CUST-10118,2024-08-24,2833.54,Trade desk seat,3
CUST-10118,2024-11-11,779.53,Refill pack,1
CUST-10118,2025-02-25,1802.13,Servo drive kit,2
CUST-10118,2025-12-11,2825.37,Conveyor bearing 6205,3
CUST-10118,2025-12-25,1834.73,Analytics seat,2
CUST-10118,2026-05-10,2360.39,Fiber 300 plan,4
CUST-10119,2025-06-20,1396.51,Trade desk seat,2
CUST-10119,2025-08-01,1506.32,Refill pack,3
CUST-10119,2025-10-31,2289.73,Servo drive kit,2
CUST-10119,2025-12-03,2500.2,Conveyor bearing 6205,4
CUST-10119,2026-01-13,1504.74,Analytics seat,2
CUST-10119,2026-05-25,627.12,Fiber 300 plan,1
CUST-10120,2025-03-13,2610.97,Refill pack,4
CUST-10120,2025-08-06,2569.85,Servo drive kit,3
CUST-10120,2025-09-22,928.04,Conveyor bearing 6205,1
CUST-10120,2025-11-16,1610.06,Analytics seat,2
CUST-10120,2026-01-30,1237.35,Fiber 300 plan,1
CUST-10120,2026-07-11,3045.96,Aura bottle 1L,3
CUST-10120,2026-07-20,920.1,Cold-chain logger,1
CUST-10120,2026-08-21,2547.43,Trade desk seat,3
CUST-10121,2026-03-27,3447.8,Servo drive kit,4
CUST-10121,2026-04-06,542.74,Conveyor bearing 6205,1
CUST-10121,2026-07-07,513.93,Analytics seat,1
CUST-10121,2026-08-13,2343.51,Fiber 300 plan,3
CUST-10122,2025-09-11,1814.11,Conveyor bearing 6205,2
CUST-10122,2025-09-20,3193.12,Analytics seat,3
CUST-10122,2026-06-15,1914.46,Fiber 300 plan,2
CUST-10122,2026-08-27,2192.69,Aura bottle 1L,3
CUST-10123,2025-01-05,552.55,Analytics seat,1
CUST-10123,2025-03-14,1056.66,Fiber 300 plan,1
CUST-10123,2025-03-25,1841.87,Aura bottle 1L,2
CUST-10123,2025-03-26,1658.6,Cold-chain logger,1
CUST-10123,2025-06-16,3571.31,Trade desk seat,3
CUST-10123,2025-07-02,2202.18,Refill pack,2
CUST-10123,2025-09-17,3500.73,Servo drive kit,3
CUST-10123,2025-12-24,2355.5,Conveyor bearing 6205,2
CUST-10123,2026-02-01,2644.65,Analytics seat,2
CUST-10123,2026-03-28,3151.27,Fiber 300 plan,2
CUST-10123,2026-04-14,3352.13,Aura bottle 1L,4
CUST-10124,2026-03-30,2582.48,Fiber 300 plan,4
CUST-10124,2026-05-05,1169.76,Aura bottle 1L,1
CUST-10124,2026-05-08,1294.12,Cold-chain logger,3
CUST-10124,2026-06-20,5484.74,Trade desk seat,4
CUST-10124,2026-07-07,2007.68,Refill pack,2
CUST-10124,2026-07-17,2430.01,Servo drive kit,3
CUST-10124,2026-08-03,2071.58,Conveyor bearing 6205,3
CUST-10125,2026-05-29,2640.3,Aura bottle 1L,3
CUST-10125,2026-06-01,3003.33,Cold-chain logger,4
CUST-10125,2026-06-09,1695.53,Trade desk seat,2
CUST-10125,2026-06-12,1827.77,Refill pack,2
CUST-10125,2026-06-15,6641.69,Servo drive kit,4
CUST-10125,2026-06-17,1632.91,Conveyor bearing 6205,2
CUST-10125,2026-06-20,1592.08,Analytics seat,3
CUST-10125,2026-07-01,729.0,Fiber 300 plan,1
CUST-10125,2026-07-20,1437.88,Aura bottle 1L,1
CUST-10125,2026-07-27,2100.85,Cold-chain logger,3
CUST-10125,2026-08-11,2053.88,Trade desk seat,3
CUST-10126,2024-09-07,796.39,Cold-chain logger,1
CUST-10126,2025-05-26,986.71,Trade desk seat,2
CUST-10127,2025-08-19,1037.19,Trade desk seat,2
CUST-10127,2026-01-31,1641.25,Refill pack,3
CUST-10127,2026-06-06,1424.95,Servo drive kit,2
CUST-10128,2025-12-11,4281.56,Refill pack,3
CUST-10128,2025-12-16,1025.1,Servo drive kit,2
CUST-10128,2025-12-22,3688.22,Conveyor bearing 6205,4
CUST-10128,2025-12-27,5278.23,Analytics seat,4
CUST-10128,2026-01-07,3336.75,Fiber 300 plan,4
CUST-10128,2026-02-28,1002.32,Aura bottle 1L,1
CUST-10128,2026-04-23,1184.95,Cold-chain logger,2
CUST-10128,2026-04-25,1390.57,Trade desk seat,1
CUST-10128,2026-05-13,5707.08,Refill pack,4
CUST-10128,2026-06-18,6338.3,Servo drive kit,4
CUST-10128,2026-07-01,1358.84,Conveyor bearing 6205,1
CUST-10128,2026-07-19,2729.6,Analytics seat,4
CUST-10128,2026-07-20,3441.7,Fiber 300 plan,2
CUST-10129,2025-09-17,2003.72,Servo drive kit,4
CUST-10129,2025-10-04,1634.9,Conveyor bearing 6205,3
CUST-10129,2025-11-29,1502.88,Analytics seat,2
CUST-10129,2025-12-20,1158.88,Fiber 300 plan,2
CUST-10129,2026-02-06,718.34,Aura bottle 1L,1
CUST-10130,2025-07-19,1204.72,Conveyor bearing 6205,2
CUST-10130,2025-07-31,2256.66,Analytics seat,3
CUST-10130,2025-09-21,645.15,Fiber 300 plan,1
CUST-10130,2026-03-15,1913.0,Aura bottle 1L,2
CUST-10130,2026-05-23,1415.44,Cold-chain logger,3
CUST-10130,2026-06-11,461.87,Trade desk seat,1
CUST-10130,2026-07-28,2475.65,Refill pack,4
CUST-10130,2026-08-06,3660.38,Servo drive kit,4
CUST-10131,2026-04-08,1384.72,Analytics seat,2
CUST-10131,2026-05-24,1017.57,Fiber 300 plan,2
CUST-10131,2026-05-28,1817.28,Aura bottle 1L,2
CUST-10131,2026-06-06,2718.42,Cold-chain logger,4
CUST-10131,2026-06-21,1444.83,Trade desk seat,3
CUST-10131,2026-06-30,1292.25,Refill pack,3
CUST-10131,2026-08-13,2488.64,Servo drive kit,2
CUST-10132,2024-12-26,2754.59,Fiber 300 plan,2
CUST-10132,2025-01-02,3097.3,Aura bottle 1L,3
CUST-10132,2025-02-03,3659.41,Cold-chain logger,4
CUST-10132,2026-01-15,2106.86,Trade desk seat,3
CUST-10132,2026-01-17,632.61,Refill pack,1
CUST-10132,2026-06-07,1848.86,Servo drive kit,2
CUST-10132,2026-08-10,826.33,Conveyor bearing 6205,1
CUST-10133,2026-03-23,1373.32,Aura bottle 1L,2
CUST-10133,2026-06-16,541.03,Cold-chain logger,1
CUST-10134,2026-06-09,2070.4,Cold-chain logger,2
CUST-10134,2026-06-27,4087.08,Trade desk seat,3
CUST-10134,2026-07-05,945.81,Refill pack,1
CUST-10134,2026-07-08,2175.3,Servo drive kit,2
CUST-10134,2026-07-12,424.59,Conveyor bearing 6205,1
CUST-10134,2026-07-24,3382.24,Analytics seat,2
CUST-10134,2026-07-25,643.47,Fiber 300 plan,1
CUST-10134,2026-08-07,2018.97,Aura bottle 1L,1
CUST-10134,2026-08-11,3553.12,Cold-chain logger,4
CUST-10134,2026-08-17,2203.29,Trade desk seat,3
CUST-10134,2026-08-27,8195.38,Refill pack,4
CUST-10135,2025-05-14,1716.38,Trade desk seat,3
CUST-10135,2025-07-31,3330.14,Refill pack,4
CUST-10135,2025-08-10,3069.61,Servo drive kit,3
CUST-10135,2025-08-21,6005.74,Conveyor bearing 6205,2
CUST-10135,2025-09-08,2165.1,Analytics seat,3
CUST-10135,2026-01-24,5222.4,Fiber 300 plan,4
CUST-10135,2026-02-24,2103.25,Aura bottle 1L,2
CUST-10135,2026-04-15,1459.87,Cold-chain logger,2
CUST-10135,2026-06-02,3276.47,Trade desk seat,3
CUST-10135,2026-06-17,3540.11,Refill pack,3
CUST-10135,2026-08-22,1284.61,Servo drive kit,1
CUST-10135,2026-08-23,5842.26,Conveyor bearing 6205,4
CUST-10136,2025-10-30,1782.41,Refill pack,2
CUST-10136,2025-11-26,4463.68,Servo drive kit,4
CUST-10136,2026-02-28,5318.7,Conveyor bearing 6205,4
CUST-10136,2026-05-04,2252.89,Analytics seat,4
CUST-10136,2026-05-15,4014.91,Fiber 300 plan,2
CUST-10136,2026-05-24,1576.48,Aura bottle 1L,2
CUST-10136,2026-06-02,1441.12,Cold-chain logger,2
CUST-10136,2026-06-03,3311.29,Trade desk seat,3
CUST-10136,2026-06-07,3678.51,Refill pack,4
CUST-10136,2026-07-29,5283.43,Servo drive kit,4
CUST-10137,2024-05-03,3644.72,Servo drive kit,3
CUST-10137,2024-08-07,2638.9,Conveyor bearing 6205,2
CUST-10137,2024-10-05,2201.3,Analytics seat,2
CUST-10137,2025-05-02,2130.8,Fiber 300 plan,3
CUST-10137,2025-05-28,1869.36,Aura bottle 1L,2
CUST-10137,2026-04-01,759.18,Cold-chain logger,1
CUST-10137,2026-08-09,1787.22,Trade desk seat,1
CUST-10138,2025-05-27,2085.44,Conveyor bearing 6205,4
CUST-10138,2026-02-22,3912.63,Analytics seat,4
CUST-10138,2026-07-18,1175.0,Fiber 300 plan,1
CUST-10138,2026-07-23,3904.01,Aura bottle 1L,3
CUST-10139,2024-11-17,1371.13,Analytics seat,1
CUST-10139,2025-02-16,1326.18,Fiber 300 plan,1
CUST-10139,2025-10-03,1753.93,Aura bottle 1L,1
CUST-10139,2025-10-15,822.79,Cold-chain logger,1
CUST-10139,2025-10-19,1629.58,Trade desk seat,1
CUST-10139,2025-11-13,1331.4,Refill pack,1
CUST-10139,2025-12-11,2547.13,Servo drive kit,2
CUST-10139,2026-03-10,5116.4,Conveyor bearing 6205,4
CUST-10139,2026-06-17,2353.5,Analytics seat,4
CUST-10139,2026-07-12,3478.03,Fiber 300 plan,3
CUST-10139,2026-07-30,2361.62,Aura bottle 1L,3
CUST-10140,2026-05-04,3324.95,Fiber 300 plan,2
CUST-10140,2026-05-12,3661.72,Aura bottle 1L,4
CUST-10140,2026-05-23,2894.96,Cold-chain logger,2
CUST-10140,2026-06-19,3140.59,Trade desk seat,2
CUST-10140,2026-06-24,1618.66,Refill pack,2
CUST-10140,2026-06-30,1167.93,Servo drive kit,1
CUST-10140,2026-07-08,4582.13,Conveyor bearing 6205,3
CUST-10140,2026-07-10,1319.77,Analytics seat,2
CUST-10140,2026-07-11,2215.23,Fiber 300 plan,3
CUST-10140,2026-08-08,931.3,Aura bottle 1L,1
CUST-10141,2025-12-24,3961.15,Aura bottle 1L,3
CUST-10141,2026-04-04,537.01,Cold-chain logger,1
CUST-10141,2026-05-17,4730.39,Trade desk seat,4
CUST-10141,2026-05-18,871.83,Refill pack,1
CUST-10142,2025-06-14,2926.3,Cold-chain logger,4
CUST-10142,2025-11-08,2238.34,Trade desk seat,2
CUST-10142,2026-01-16,1276.09,Refill pack,3
CUST-10142,2026-04-08,2209.32,Servo drive kit,3
CUST-10142,2026-06-05,1576.9,Conveyor bearing 6205,2
CUST-10142,2026-06-27,2084.88,Analytics seat,3
CUST-10143,2025-07-28,1273.84,Trade desk seat,1
CUST-10143,2025-11-13,3761.07,Refill pack,2
CUST-10143,2026-01-09,2731.13,Servo drive kit,4
CUST-10143,2026-02-18,748.81,Conveyor bearing 6205,1
CUST-10143,2026-03-03,1268.71,Analytics seat,3
CUST-10143,2026-06-23,2689.87,Fiber 300 plan,3
CUST-10143,2026-07-20,5073.8,Aura bottle 1L,4
CUST-10144,2025-04-18,2101.93,Refill pack,2
CUST-10144,2025-05-17,1002.92,Servo drive kit,1
CUST-10144,2025-07-12,1979.27,Conveyor bearing 6205,2
CUST-10144,2025-10-08,3193.73,Analytics seat,3
CUST-10144,2026-06-22,2991.08,Fiber 300 plan,4
CUST-10144,2026-08-19,3710.21,Aura bottle 1L,4
CUST-10144,2026-08-22,2560.04,Cold-chain logger,3
CUST-10145,2024-06-01,882.58,Servo drive kit,1
CUST-10145,2024-09-19,3849.69,Conveyor bearing 6205,4
CUST-10145,2025-08-22,505.98,Analytics seat,1
CUST-10145,2025-10-17,4289.55,Fiber 300 plan,3
CUST-10145,2026-01-27,946.95,Aura bottle 1L,1
CUST-10145,2026-02-06,509.41,Cold-chain logger,1
CUST-10145,2026-07-26,2902.86,Trade desk seat,3
CUST-10146,2026-07-18,3213.9,Conveyor bearing 6205,4
CUST-10146,2026-08-14,4356.22,Analytics seat,4
CUST-10146,2026-08-27,2703.06,Fiber 300 plan,3
CUST-10147,2025-07-19,3047.79,Analytics seat,3
CUST-10147,2025-08-02,189.91,Fiber 300 plan,1
CUST-10147,2025-10-18,5180.82,Aura bottle 1L,3
CUST-10147,2026-01-05,877.72,Cold-chain logger,2
CUST-10147,2026-01-31,1003.43,Trade desk seat,3
CUST-10147,2026-05-16,2450.86,Refill pack,2
CUST-10147,2026-08-15,387.71,Servo drive kit,1
CUST-10148,2025-05-22,1975.87,Fiber 300 plan,3
CUST-10148,2025-09-18,2720.25,Aura bottle 1L,4
CUST-10148,2025-10-20,2836.37,Cold-chain logger,3
CUST-10148,2025-10-28,1485.17,Trade desk seat,2
CUST-10148,2025-12-22,2945.28,Refill pack,4
CUST-10148,2026-01-31,1392.84,Servo drive kit,3
CUST-10148,2026-02-19,2833.14,Conveyor bearing 6205,3
CUST-10148,2026-03-23,3335.95,Analytics seat,3
CUST-10148,2026-06-02,2742.98,Fiber 300 plan,4
CUST-10149,2025-06-28,2592.26,Aura bottle 1L,3
CUST-10149,2025-08-04,2363.48,Cold-chain logger,3
CUST-10149,2025-12-08,3020.11,Trade desk seat,3
CUST-10149,2026-01-14,993.32,Refill pack,4
CUST-10149,2026-07-23,7308.76,Servo drive kit,4
CUST-10150,2025-04-06,850.12,Cold-chain logger,1
CUST-10150,2025-10-15,388.96,Trade desk seat,1
CUST-10150,2025-10-28,1079.42,Refill pack,1
CUST-10150,2025-11-19,2157.16,Servo drive kit,2
CUST-10150,2025-12-11,890.09,Conveyor bearing 6205,1
CUST-10151,2025-11-17,2968.64,Trade desk seat,3
CUST-10151,2025-11-23,2975.16,Refill pack,2
CUST-10151,2026-01-04,3381.17,Servo drive kit,3
CUST-10151,2026-04-08,1050.62,Conveyor bearing 6205,1
CUST-10151,2026-04-29,4786.39,Analytics seat,3
CUST-10151,2026-05-02,1635.49,Fiber 300 plan,2
CUST-10151,2026-07-20,2355.38,Aura bottle 1L,4
CUST-10152,2024-10-14,4674.76,Refill pack,3
CUST-10152,2024-10-28,2838.26,Servo drive kit,3
CUST-10152,2025-01-15,4378.87,Conveyor bearing 6205,4
CUST-10152,2025-03-24,2105.0,Analytics seat,2
CUST-10152,2025-06-10,3535.99,Fiber 300 plan,4
CUST-10152,2025-08-18,731.36,Aura bottle 1L,1
CUST-10152,2026-04-19,3622.6,Cold-chain logger,4
CUST-10152,2026-06-12,2108.52,Trade desk seat,3
CUST-10153,2026-03-13,3852.0,Servo drive kit,3
CUST-10153,2026-04-01,2292.42,Conveyor bearing 6205,3
CUST-10153,2026-06-02,1101.9,Analytics seat,1
CUST-10153,2026-06-04,3885.05,Fiber 300 plan,4
CUST-10153,2026-07-20,930.41,Aura bottle 1L,2
CUST-10153,2026-08-21,2109.09,Cold-chain logger,3
CUST-10154,2025-05-08,3770.48,Conveyor bearing 6205,3
CUST-10154,2025-07-06,1476.38,Analytics seat,2
CUST-10154,2026-03-29,3292.56,Fiber 300 plan,4
CUST-10155,2024-09-02,954.39,Analytics seat,1
CUST-10155,2024-09-10,3925.28,Fiber 300 plan,4
CUST-10155,2024-11-20,3374.58,Aura bottle 1L,4
CUST-10155,2025-02-25,1718.07,Cold-chain logger,2
CUST-10155,2025-05-11,9659.24,Trade desk seat,4
CUST-10155,2025-10-12,1226.97,Refill pack,2
CUST-10155,2025-12-17,2675.72,Servo drive kit,4
CUST-10155,2026-07-11,901.93,Conveyor bearing 6205,1
CUST-10155,2026-08-25,2300.24,Analytics seat,2
CUST-10156,2024-07-06,2811.83,Fiber 300 plan,3
CUST-10156,2024-07-07,2700.17,Aura bottle 1L,2
CUST-10156,2024-07-19,1216.8,Cold-chain logger,1
CUST-10156,2024-08-29,2535.32,Trade desk seat,3
CUST-10156,2024-09-12,2101.15,Refill pack,3
CUST-10156,2024-10-18,1795.66,Servo drive kit,1
CUST-10156,2025-10-08,2135.0,Conveyor bearing 6205,3
CUST-10156,2025-10-15,4064.02,Analytics seat,2
CUST-10156,2025-12-10,2267.03,Fiber 300 plan,1
CUST-10156,2026-08-05,1782.95,Aura bottle 1L,1
CUST-10157,2025-08-21,2075.09,Aura bottle 1L,2
CUST-10157,2025-10-03,2456.15,Cold-chain logger,3
CUST-10157,2026-03-04,5379.54,Trade desk seat,4
CUST-10158,2025-11-23,500.56,Cold-chain logger,1
CUST-10158,2026-01-03,3699.04,Trade desk seat,3
CUST-10158,2026-02-04,1642.96,Refill pack,2
CUST-10158,2026-02-14,1868.92,Servo drive kit,4
CUST-10158,2026-06-02,1614.92,Conveyor bearing 6205,3
CUST-10158,2026-08-08,2106.02,Analytics seat,2
CUST-10159,2024-12-31,4363.64,Trade desk seat,3
CUST-10159,2025-02-21,2057.97,Refill pack,2
CUST-10159,2025-02-25,1890.37,Servo drive kit,2
CUST-10159,2025-04-03,2861.37,Conveyor bearing 6205,4
CUST-10159,2025-04-05,4206.1,Analytics seat,4
CUST-10159,2025-04-16,5451.28,Fiber 300 plan,4
CUST-10159,2025-05-16,1505.23,Aura bottle 1L,2
CUST-10159,2025-12-23,1002.12,Cold-chain logger,1
CUST-10159,2025-12-31,906.39,Trade desk seat,1
CUST-10159,2026-02-23,1603.9,Refill pack,2
CUST-10159,2026-04-11,3885.48,Servo drive kit,3
CUST-10159,2026-05-18,1932.8,Conveyor bearing 6205,1
CUST-10159,2026-06-11,2725.14,Analytics seat,2
CUST-10160,2026-02-21,2319.95,Refill pack,4
CUST-10160,2026-05-01,1878.13,Servo drive kit,4
CUST-10160,2026-06-11,1967.17,Conveyor bearing 6205,3
CUST-10160,2026-06-21,867.45,Analytics seat,1
CUST-10160,2026-07-23,4210.16,Fiber 300 plan,4
CUST-10161,2025-01-09,1058.84,Servo drive kit,1
CUST-10161,2025-01-25,693.6,Conveyor bearing 6205,1
CUST-10161,2025-04-05,457.75,Analytics seat,1
CUST-10161,2025-10-01,1000.27,Fiber 300 plan,1
CUST-10161,2026-05-06,3580.05,Aura bottle 1L,3
CUST-10162,2025-01-15,1124.53,Conveyor bearing 6205,1
CUST-10162,2025-02-04,3256.18,Analytics seat,4
CUST-10162,2025-03-30,860.67,Fiber 300 plan,1
CUST-10162,2025-07-10,5369.08,Aura bottle 1L,3
CUST-10162,2025-07-26,5143.79,Cold-chain logger,4
CUST-10162,2025-09-24,799.94,Trade desk seat,2
CUST-10162,2026-03-03,2108.93,Refill pack,1
CUST-10162,2026-05-25,3236.04,Servo drive kit,2
CUST-10162,2026-05-27,2734.56,Conveyor bearing 6205,3
CUST-10162,2026-06-02,2003.99,Analytics seat,3
CUST-10163,2025-12-16,1090.96,Analytics seat,1
CUST-10163,2026-01-04,1452.14,Fiber 300 plan,3
CUST-10163,2026-01-12,605.2,Aura bottle 1L,1
CUST-10163,2026-02-06,1900.21,Cold-chain logger,3
CUST-10163,2026-02-17,4243.82,Trade desk seat,4
CUST-10163,2026-03-05,1975.21,Refill pack,4
CUST-10163,2026-06-12,520.96,Servo drive kit,1
CUST-10163,2026-07-18,520.21,Conveyor bearing 6205,1
CUST-10163,2026-08-07,1833.83,Analytics seat,2
CUST-10164,2024-04-30,787.23,Fiber 300 plan,1
CUST-10164,2024-08-29,1432.87,Aura bottle 1L,1
CUST-10164,2024-10-09,1447.41,Cold-chain logger,1
CUST-10164,2025-01-10,2075.96,Trade desk seat,3
CUST-10164,2025-07-24,3519.59,Refill pack,2
CUST-10164,2025-08-08,3044.7,Servo drive kit,3
CUST-10164,2026-03-19,2398.78,Conveyor bearing 6205,2
CUST-10164,2026-05-13,5308.13,Analytics seat,4
CUST-10165,2026-03-17,12654.17,Aura bottle 1L,4
CUST-10165,2026-04-24,3073.91,Cold-chain logger,3
CUST-10165,2026-05-17,2771.65,Trade desk seat,2
CUST-10165,2026-05-21,6010.85,Refill pack,4
CUST-10165,2026-06-14,2009.46,Servo drive kit,4
CUST-10165,2026-06-14,7883.88,Conveyor bearing 6205,3
CUST-10166,2024-07-06,9291.31,Cold-chain logger,4
CUST-10166,2024-10-10,3950.31,Trade desk seat,4
CUST-10166,2024-12-02,6942.23,Refill pack,4
CUST-10166,2025-01-05,5437.34,Servo drive kit,4
CUST-10166,2025-02-28,6837.8,Conveyor bearing 6205,4
CUST-10166,2025-05-01,1236.62,Analytics seat,1
CUST-10166,2025-08-30,1351.55,Fiber 300 plan,1
CUST-10166,2025-12-28,4409.46,Aura bottle 1L,2
CUST-10166,2026-01-07,1090.86,Cold-chain logger,1
CUST-10166,2026-01-26,807.88,Trade desk seat,1
CUST-10166,2026-06-24,3138.49,Refill pack,2
CUST-10167,2025-12-04,939.49,Trade desk seat,1
CUST-10167,2026-01-10,703.67,Refill pack,1
CUST-10167,2026-05-05,1933.03,Servo drive kit,1
CUST-10167,2026-05-08,6458.21,Conveyor bearing 6205,4
CUST-10167,2026-06-24,2629.94,Analytics seat,3
CUST-10167,2026-06-29,1210.98,Fiber 300 plan,1
CUST-10167,2026-07-01,5596.51,Aura bottle 1L,4
CUST-10167,2026-07-29,5458.74,Cold-chain logger,4
CUST-10168,2025-12-25,502.95,Refill pack,1
CUST-10168,2026-02-23,3948.49,Servo drive kit,4
CUST-10168,2026-02-27,831.05,Conveyor bearing 6205,1
CUST-10168,2026-03-15,1949.43,Analytics seat,2
CUST-10168,2026-06-17,3395.05,Fiber 300 plan,4
CUST-10168,2026-07-23,2338.51,Aura bottle 1L,3
CUST-10168,2026-08-13,1281.88,Cold-chain logger,1
CUST-10169,2025-07-21,5073.01,Servo drive kit,3
CUST-10169,2025-11-22,2817.9,Conveyor bearing 6205,2
CUST-10169,2026-02-07,3105.28,Analytics seat,2
CUST-10169,2026-06-26,3668.17,Fiber 300 plan,4
CUST-10169,2026-07-02,2154.03,Aura bottle 1L,2
CUST-10169,2026-08-14,936.35,Cold-chain logger,1
CUST-10169,2026-08-15,4529.99,Trade desk seat,4
CUST-10170,2026-03-11,668.68,Conveyor bearing 6205,1
CUST-10170,2026-03-11,4185.24,Analytics seat,4
CUST-10170,2026-05-21,2141.58,Fiber 300 plan,2
CUST-10170,2026-06-23,692.29,Aura bottle 1L,1
CUST-10171,2025-10-18,10153.27,Analytics seat,4
CUST-10171,2025-11-03,1008.58,Fiber 300 plan,1
CUST-10171,2025-12-10,2678.96,Aura bottle 1L,2
CUST-10171,2025-12-31,2967.66,Cold-chain logger,3
CUST-10171,2026-03-12,2278.19,Trade desk seat,3
CUST-10171,2026-05-28,3033.14,Refill pack,4
CUST-10171,2026-05-29,2996.19,Servo drive kit,4
CUST-10171,2026-06-21,2723.41,Conveyor bearing 6205,3
CUST-10171,2026-06-26,1455.65,Analytics seat,3
CUST-10171,2026-07-02,637.58,Fiber 300 plan,1
CUST-10171,2026-07-10,2797.5,Aura bottle 1L,4
CUST-10171,2026-07-22,1028.5,Cold-chain logger,1
CUST-10171,2026-08-07,5532.36,Trade desk seat,4
CUST-10171,2026-08-12,2772.6,Refill pack,2
CUST-10172,2025-05-29,1886.61,Fiber 300 plan,2
CUST-10172,2025-06-02,1028.68,Aura bottle 1L,2
CUST-10172,2025-06-05,2422.98,Cold-chain logger,3
CUST-10172,2025-06-21,5883.01,Trade desk seat,4
CUST-10172,2025-07-19,1424.41,Refill pack,1
CUST-10172,2025-10-15,2655.62,Servo drive kit,4
CUST-10172,2025-10-17,612.24,Conveyor bearing 6205,1
CUST-10172,2025-11-12,738.91,Analytics seat,1
CUST-10172,2025-11-17,3183.58,Fiber 300 plan,2
CUST-10172,2025-11-18,1265.59,Aura bottle 1L,2
CUST-10172,2025-11-30,1841.75,Cold-chain logger,2
CUST-10172,2025-12-03,1160.9,Trade desk seat,1
CUST-10173,2025-11-22,986.16,Aura bottle 1L,1
CUST-10173,2025-11-26,1410.56,Cold-chain logger,1
CUST-10173,2026-01-04,2338.71,Trade desk seat,3
CUST-10173,2026-01-27,1963.83,Refill pack,3
CUST-10173,2026-01-31,6299.28,Servo drive kit,4
CUST-10173,2026-02-18,748.18,Conveyor bearing 6205,1
CUST-10173,2026-02-26,2762.34,Analytics seat,3
CUST-10173,2026-02-27,877.9,Fiber 300 plan,1
CUST-10173,2026-04-03,2384.7,Aura bottle 1L,3
CUST-10173,2026-04-16,1079.14,Cold-chain logger,1
CUST-10173,2026-04-26,2536.58,Trade desk seat,3
CUST-10173,2026-04-29,1200.87,Refill pack,2
CUST-10173,2026-05-07,2954.44,Servo drive kit,3
CUST-10173,2026-06-07,856.37,Conveyor bearing 6205,1
CUST-10174,2024-09-27,1401.79,Cold-chain logger,1
CUST-10174,2025-01-13,767.07,Trade desk seat,1
CUST-10174,2025-01-23,2980.18,Refill pack,3
CUST-10174,2025-05-07,2091.64,Servo drive kit,3
CUST-10174,2025-07-21,1779.03,Conveyor bearing 6205,3
CUST-10174,2025-09-29,842.64,Analytics seat,1
CUST-10174,2025-10-28,2011.16,Fiber 300 plan,2
CUST-10174,2026-02-10,1278.22,Aura bottle 1L,1
CUST-10174,2026-03-15,3924.58,Cold-chain logger,2
CUST-10174,2026-06-21,1240.3,Trade desk seat,2
CUST-10174,2026-08-07,2599.94,Refill pack,4
CUST-10175,2025-11-30,3883.62,Trade desk seat,4
CUST-10175,2025-12-05,1449.55,Refill pack,1
